Event Date,Number of Shows,Headliner,Promoter,Avg. Tickets Sold,Avg. Gross USD,Avg. Event Capacity,Avg. Capacity Sold,Ticket Price Min USD,Ticket Price Max USD,Ticket Price Avg. USD,Venue Type,Tickets Sold,Total Gross,Venue Address
5/9/2026,1,"""Evolution of a Snake"" Podcast","(In-House Promotion), evenko, Greenland Events Inc, Live Nation",161,4019.01,270.0,0.59,25.6,29.26,24.96,Theater ,161,4019.01,"Le Studio TD, Montreal, Canada"
5/9/2026,1,Tim Allen,"Hard Rock International (HRI), Live Nation",1981,178373.0,2096.0,0.94,25.0,179.5,90.04,Club,1981,178373.0,"Hard Rock Live Sacramento, Wheatland, United States"
5/9/2026,1,Mon Laferte,"OCESA, Páramo Presenta",5797,345203.04,5813.0,0.99,29.76,202.47,59.55,Stadium,5797,345203.04,"Centro de Espectáculos La Macarena, Medellin, Colombia"
5/9/2026,1,No Doubt,Live Nation,16781,4072274.1,16781.0,1.0,104.0,220.0,242.67,Arena,16781,4072274.1,"Sphere, Las Vegas, United States"
5/9/2026,2,Cris MJ,OCESA,17040,1063486.44,17687.0,0.96,29.11,221.22,62.41,Arena,34081,2126972.88,"Palacio de los Deportes, Mexico City, Mexico"
5/9/2026,1,Chayanne,OCESA,6121,877245.88,8114.0,0.75,58.22,465.72,143.32,Stadium,6121,877245.88,"Autódromo de Querétaro, Santiago de Querétaro, Mexico"
5/9/2026,1,The Lumineers,"Feel The Club, Live Nation",3585,212854.0,4000.0,0.89,49.0,99.0,59.37,Arena,3585,212854.0,"Arena Top Media, Quito, Ecuador"
5/9/2026,1,John Cusack,"Live Nation, Omaha Performing Arts",966,53214.5,1376.0,0.7,25.0,120.5,55.09,Theater ,966,53214.5,"Steelhouse Omaha, Omaha, United States"
5/9/2026,1,Jack Van Cleaf,Live Nation / Gaiety Investments (MCD Productions),70,1605.61,85.0,0.82,22.94,22.94,22.94,Club,70,1605.61,"The Grand Social, Dublin, Ireland"
5/9/2026,1,New Found Glory,"Live Nation, Marathon Live",1025,40392.0,1266.0,0.8,36.0,50.0,39.41,Theater ,1025,40392.0,"FIVE, Jacksonville, United States"
5/9/2026,2,Split Enz,Live Nation,7148,629856.25,8933.0,0.8,88.11,88.11,88.12,Arena,14296,1259712.49,"Spark Arena, Auckland, New Zealand"
5/9/2026,1,Chris Watson,Live Nation / Gaiety Investments (MCD Productions),210,6315.14,230.0,0.91,30.07,30.07,30.07,Club,210,6315.14,"The Academy 2, Dublin, Ireland"
5/9/2026,1,Laszewo,Live Nation,3600,142369.0,3600.0,1.0,24.84,99.5,39.55,Club,3600,142369.0,"The Rooftop at Pier 17, New York, United States"
5/9/2026,1,Elmiene,Live Nation,1000,38375.0,1000.0,1.0,35.0,50.0,38.38,Club,1000,38375.0,"Theatre Of Living Arts , Philadelphia, United States"
5/9/2026,1,Frankie Quinones,Live Nation,452,15955.0,720.0,0.62,29.0,36.5,35.3,Club,452,15955.0,"The Neptune, Seattle, United States"
5/9/2026,1,Mary J. Blige,Live Nation,5201,1004059.0,5201.0,1.0,99.0,499.0,193.05,Theater ,5201,1004059.0,"Dolby Live at Park MGM Las Vegas, Las Vegas, United States"
5/9/2026,1,These Charming Men ,Live Nation / Gaiety Investments (MCD Productions),1514,50429.14,1661.0,0.91,33.3,33.3,33.31,Theater ,1514,50429.14,"3Olympia Theatre, Dublin, Ireland"
5/9/2026,2,Rüfüs Du Sol,Live Nation,8810,695738.01,8810.0,1.0,64.86,94.34,78.97,Arena,17620,1391476.02,"Adidas Arena, Paris, France"
5/9/2026,1,Fito &amp; Fitipaldis,Live Nation,15994,1711698.63,16187.0,0.98,53.66,80.19,107.02,Arena,15994,1711698.63,"Movistar Arena, Madrid, Spain"
5/10/2026,1,Sooshi Mango,Live Nation,457,12795.75,500.0,0.91,25.6,40.23,28.0,Theater ,457,12795.75,"Burton Cummings Theatre, Winnipeg, Canada"
5/10/2026,1,Bella Kay,Live Nation / Gaiety Investments (MCD Productions),840,25250.98,850.0,0.98,30.06,30.06,30.06,Theater ,840,25250.98,"The Academy, Dublin, Ireland"
5/10/2026,1,Ichiko Aoba,OCESA,783,36021.33,1025.0,0.76,17.46,157.18,46.0,Other,783,36021.33,"San Pedro Auditorium, Monterrey, Mexico"
5/10/2026,1,Leisure,"OCESA, Páramo Presenta",414,14590.55,1000.0,0.41,31.93,42.12,35.24,Club,414,14590.55,"The Bonfire, Bogota, Colombia"
5/10/2026,1,Diljit Dosanjh,Live Nation,12220,1602078.6,12220.0,1.0,59.5,399.5,131.1,Arena,12220,1602078.6,"Allstate Arena, Rosemont, United States"
5/10/2026,1,"""Dancing With The Stars Live""","Live Nation, NS2",2930,264455.0,2930.0,1.0,59.5,129.5,90.26,Theater ,2930,264455.0,"Shea's Performing Arts Center, Buffalo, United States"
5/10/2026,1,Charlie Puth,Live Nation,3020,215028.06,3126.0,0.96,29.95,129.95,71.2,Theater ,3020,215028.06,"Bellco Theatre, Denver, United States"
5/10/2026,1,Asim Azhar,"(In-House Promotion), evenko, Greenland Events Inc, Live Nation",710,23108.42,710.0,1.0,32.55,36.2,32.55,Theater ,710,23108.42,"Le Studio TD, Montreal, Canada"
5/10/2026,2,Jonas Brothers,"DG Medios, Live Nation",8566,679101.14,10200.0,0.83,50.51,163.88,79.28,Arena,17132,1358202.27,"Movistar Arena, Santiago, Chile"
5/10/2026,1,"Earth, Wind &amp; Fire",Live Nation,2740,156074.5,3099.0,0.88,32.0,146.5,56.96,Arena,2740,156074.5,"Simmons Bank Arena, North Little Rock, United States"
5/10/2026,1,Kapo,"OCESA, Páramo Presenta, Promotora Colombia",11731,586963.36,11731.0,1.0,25.01,170.14,50.04,Arena,11731,586963.36,"Movistar Arena, Bogota, Colombia"
5/10/2026,1,Nekrogoblikon,"Live Nation, NS2",321,8210.0,700.0,0.45,25.0,30.0,25.58,Club,321,8210.0,"Music Farm, Charleston, United States"
5/10/2026,1,The Neighbourhood,Live Nation,16283,994825.96,16283.0,1.0,67.78,88.12,61.1,Arena,16283,994825.96,"Lanxess Arena, Cologne, Germany"
5/10/2026,1,fakemink,Live Nation,1290,40625.0,1350.0,0.95,35.0,40.0,31.49,Club,1290,40625.0,"House Of Blues, Chicago, United States"
5/10/2026,1,Ari Lennox,Live Nation,1657,101030.79,2245.0,0.73,27.44,85.0,60.97,Theater ,1657,101030.79,"Ryman Auditorium, Nashville, United States"
5/10/2026,1,Juvenile,"Live Nation, Marathon Live",839,30428.5,1760.0,0.47,39.5,79.5,36.27,Club,839,30428.5,"Marathon Music Works, Nashville, United States"
5/10/2026,1,Hippie Sabotage,Live Nation,5600,308675.0,9395.0,0.59,44.75,79.75,55.12,Amphitheatre,5600,308675.0,"Red Rocks Amphitheatre, Morrison, United States"
5/10/2026,1,Rodrigo y Gabriela,Live Nation,1783,112639.6,2603.0,0.68,29.5,199.5,63.17,Theater ,1783,112639.6,"YouTube Theater, Inglewood, United States"
5/10/2026,1,BOYS LIKE GIRLS,"Live Nation, Seattle Theatre Group",1440,74589.6,1701.0,0.84,38.5,65.5,51.8,Theater ,1440,74589.6,"Moore Theatre, Seattle, United States"
5/11/2026,1,Alana Jackson,Live Nation / Gaiety Investments (MCD Productions),21,540.69,25.0,0.84,25.75,25.75,25.75,Club,21,540.69,"Upstairs At Whelans, Dublin, Ireland"
5/11/2026,1,Three Days Grace,"(In-House Promotion), evenko, Live Nation",4864,414371.49,4991.0,0.97,40.18,98.62,85.19,Arena,4864,414371.49,"Mary Brown's Centre, St. John's, Canada"
5/11/2026,1,The Fray,"(In-House Promotion), evenko, Live Nation",1822,98363.63,1879.0,0.96,36.16,65.38,53.99,Theater ,1822,98363.63,"Casino New Brunswick, Moncton, Canada"
5/11/2026,1,Demi Lovato,Live Nation,8239,768248.75,8959.0,0.91,32.0,122.0,93.25,Arena,8239,768248.75,"Chase Center, San Francisco, United States"
5/11/2026,1,Dave Matthews Band,Live Nation,9536,1229511.35,11271.0,0.84,48.45,197.35,128.93,Arena,9536,1229511.35,"Moody Center, Austin, United States"
5/11/2026,2,"""The Road To The Great Escape""",Live Nation / Gaiety Investments (MCD Productions),226,4384.09,335.0,0.67,19.4,19.4,19.4,Club,452,8768.18,"Whelans, Dublin, Ireland"
5/11/2026,2,"""The Road To The Great Escape""",Live Nation / Gaiety Investments (MCD Productions),54,1047.53,80.0,0.67,19.4,19.4,19.4,Club,108,2095.05,"The Grand Social, Dublin, Ireland"
5/11/2026,1,fakemink,Live Nation,1900,52572.0,1954.0,0.97,29.5,60.0,27.67,Club,1900,52572.0,"The Fillmore Minneapolis, Minneapolis, United States"
5/11/2026,2,Arcángel,"Dale Play Live, Live Nation, Rimas Entertainment",14204,1078748.46,14500.0,0.97,64.66,94.05,75.94,Arena,28409,2157496.92,"Movistar Arena, Madrid, Spain"
5/11/2026,1,Marlon Funaki,Live Nation / Gaiety Investments (MCD Productions),219,5921.87,260.0,0.84,27.04,27.04,27.04,Club,219,5921.87,"Workman's Club, Dublin, Ireland"
5/11/2026,1,The Kid LAROI,Live Nation,3147,204407.0,3147.0,1.0,59.5,99.5,64.95,Theater ,3147,204407.0,"The Anthem, Washington, United States"
5/11/2026,1,Elmiene,Live Nation,1887,70526.0,1900.0,0.99,35.0,50.0,37.37,Club,1887,70526.0,"The Fillmore Charlotte, Charlotte, United States"
5/11/2026,1,Chance Peña,Live Nation / Gaiety Investments (MCD Productions),1564,56836.78,1661.0,0.94,36.34,36.34,36.34,Theater ,1564,56836.78,"3Olympia Theatre, Dublin, Ireland"
5/11/2026,1,Yungblud,Live Nation,8979,658291.0,8979.0,1.0,49.5,99.5,73.31,Amphitheatre,8979,658291.0,"Red Rocks Amphitheatre, Morrison, United States"
5/12/2026,1,Three Days Grace,"(In-House Promotion), evenko, Live Nation",3353,212345.69,4189.0,0.8,40.16,98.59,63.33,Arena,3353,212345.69,"Mary Brown's Centre, St. John's, Canada"
5/12/2026,1,"""The Road To The Great Escape""",Live Nation / Gaiety Investments (MCD Productions),29,987.01,35.0,0.82,34.03,34.03,34.03,Other,29,987.01,"Various Venues, Dublin, Ireland"
5/12/2026,1,Alfie Boe,"Live Nation, SJM Concerts",972,97094.99,992.0,0.97,50.94,95.08,99.89,Theater ,972,97094.99,"Embassy Theatre, Skegness, United Kingdom"
5/12/2026,1,Bring Me The Horizon,Live Nation,8501,745435.0,9091.0,0.93,29.5,129.5,87.69,Arena,8501,745435.0,"T-Mobile Center, Kansas City, United States"
5/12/2026,1,The Midnight,Live Nation,1460,67755.0,1500.0,0.97,40.0,165.0,46.41,Club,1460,67755.0,"McMenamins Crystal Ballroom, Portland, United States"
5/12/2026,1,"""Dancing With The Stars Live""","Live Nation, NS2",3032,307324.0,3032.0,1.0,59.5,129.5,101.36,Theater ,3032,307324.0,"The Met Philadelphia, Philadelphia, United States"
5/12/2026,1,PinkPantheress,"(In-House Promotion), Crossroads Presents, Live Nation",4997,218018.5,4997.0,1.0,25.5,65.5,43.63,Club,4997,218018.5,"MGM Music Hall at Fenway, Boston, United States"
5/12/2026,1,Don Toliver,Live Nation,10474,725665.0,10474.0,1.0,25.5,95.5,69.28,Arena,10474,725665.0,"BOK Center, Tulsa, United States"
5/12/2026,1,Mac Saturn,Live Nation,30,505.0,250.0,0.12,15.0,20.0,16.83,Theater ,30,505.0,"The Upstairs at Avondale, Birmingham, United States"
5/12/2026,1,Skizzy Mars,"Live Nation, Union Stage Presents",84,2339.0,150.0,0.56,25.0,33.0,27.85,Club,84,2339.0,"Pearl Street Warehouse, Washington, United States"
5/12/2026,1,"""The Road To The Great Escape""",Live Nation / Gaiety Investments (MCD Productions),83,1610.05,100.0,0.83,19.4,19.4,19.4,Club,83,1610.05,"Workman's Club, Dublin, Ireland"
5/12/2026,1,"Ne-Yo, Akon",Live Nation,15408,1369712.1,16050.0,0.96,65.13,169.88,88.9,Arena,15408,1369712.1,"Accor Arena, Paris, France"
5/12/2026,1,Elmiene,Live Nation,1109,41337.0,1150.0,0.96,35.0,50.0,37.27,Club,1109,41337.0,"Brooklyn Bowl Nashville, Nashville, United States"
5/12/2026,1,Bloodywood,"Live Nation, Marathon Live",466,16404.0,1500.0,0.31,29.5,59.5,35.2,Club,466,16404.0,"The Signal, Chattanooga, United States"
5/12/2026,1,Maddox Batson,Live Nation / Gaiety Investments (MCD Productions),864,28915.57,1000.0,0.86,33.47,33.47,33.47,Theater ,864,28915.57,"3Olympia Theatre, Dublin, Ireland"
5/12/2026,1,Florence + The Machine,Live Nation,14736,1752691.0,14736.0,1.0,49.5,165.0,118.94,Arena,14736,1752691.0,"Climate Pledge Arena, Seattle, United States"
5/13/2026,1,Karan Aujla,Live Nation,10521,700468.9,10521.0,1.0,43.46,145.72,66.58,Arena,10521,700468.9,"Canada Life Centre, Winnipeg, Canada"
5/13/2026,1,The Fray,"(In-House Promotion), evenko, Greenland Events Inc, Live Nation",2172,110376.2,2200.0,0.98,47.48,69.39,50.82,Club,2172,110376.2,"MTELUS, Montreal, Canada"
5/13/2026,1,Joe Jackson,"(In-House Promotion), evenko, Live Nation",1379,86684.5,1386.0,0.99,40.17,91.3,62.86,Theater ,1379,86684.5,"Théâtre Maisonneuve, Montreal, Canada"
5/13/2026,1,Tori Amos,Live Nation,2547,257633.19,3103.0,0.82,101.15,101.15,101.15,Theater ,2547,257633.19,"Tempodrom, Berlin, Germany"
5/13/2026,1,Alfie Boe,"Live Nation, SJM Concerts",981,96720.75,1118.0,0.87,50.77,94.76,98.59,Theater ,981,96720.75,"Cambridge Corn Exchange, Cambridge, United Kingdom"
5/13/2026,1,No Doubt,Live Nation,16080,3555443.38,16080.0,1.0,104.0,220.0,221.11,Arena,16080,3555443.38,"Sphere, Las Vegas, United States"
5/13/2026,1,Triumph,Live Nation,7698,600126.0,7698.0,1.0,48.5,128.5,77.96,Arena,7698,600126.0,"Allstate Arena, Rosemont, United States"
5/13/2026,1,"""Dancing With The Stars Live""","Live Nation, NS2",2383,243329.0,2383.0,1.0,59.5,129.5,102.11,Theater ,2383,243329.0,"Akron Civic Theatre, Akron, United States"
5/13/2026,1,Florence + The Machine,Live Nation,13554,1251418.5,13554.0,1.0,34.5,130.0,92.33,Arena,13554,1251418.5,"Moda Center, Portland, United States"
5/13/2026,1,Bush,"Live Nation, Ruth Eckerd Hall Presents",2639,156909.0,4200.0,0.62,49.5,109.5,59.46,Amphitheatre,2639,156909.0,"The BayCare Sound, Clearwater, United States"
5/13/2026,1,David The Medium,Live Nation,454,23050.79,454.0,1.0,48.06,65.66,50.77,Theater ,454,23050.79,"Sheffield City Hall, Sheffield, United Kingdom"
5/13/2026,1,Sting,Live Nation,5873,845564.75,6300.0,0.93,91.5,211.5,143.97,Amphitheatre,5873,845564.75,"The Cynthia Woods Mitchell Pavilion, The Woodlands, United States"
5/13/2026,1,Christopher MacArthur-Boyd,Live Nation / Gaiety Investments (MCD Productions),53,1299.83,65.0,0.81,24.53,24.53,24.53,Club,53,1299.83,"Whelans, Dublin, Ireland"
5/13/2026,1,Issue,Live Nation / Gaiety Investments (MCD Productions),42,460.81,50.0,0.84,10.97,10.97,10.97,Club,42,460.81,"The Grand Social, Dublin, Ireland"
5/13/2026,1,Arcángel,"Dale Play Live, Live Nation, Rimas Entertainment",4336,350709.82,4600.0,0.94,70.41,93.88,80.88,Arena,4336,350709.82,"Sant Jordi Club, Barcelona, Spain"
5/13/2026,1,Shinedown,"FPC Live (Frank Productions Concerts), Live Nation",5573,589336.0,6912.0,0.8,46.75,126.5,105.75,Arena,5573,589336.0,"Resch Center, Green Bay, United States"
5/13/2026,1,Herbie Hancock,Live Nation,1466,119462.66,2277.0,0.64,27.44,129.5,81.49,Theater ,1466,119462.66,"Ryman Auditorium, Nashville, United States"
5/13/2026,1,Sienna Spiro,Live Nation / Gaiety Investments (MCD Productions),1601,61979.54,1661.0,0.96,38.71,38.71,38.71,Theater ,1601,61979.54,"3Olympia Theatre, Dublin, Ireland"
5/13/2026,1,The New Pornographers,Live Nation,329,12406.97,500.0,0.65,40.0,55.0,37.71,Club,329,12406.97,"The Crescent Ballroom, Phoenix, United States"
5/13/2026,1,Rüfüs Du Sol,Live Nation,15781,1347415.42,15781.0,1.0,55.22,95.83,85.38,Arena,15781,1347415.42,"The O2 - London, London, United Kingdom"
5/13/2026,1,Demi Lovato,Live Nation,7153,606900.25,7153.0,1.0,39.5,129.5,84.85,Arena,7153,606900.25,"Climate Pledge Arena, Seattle, United States"
5/13/2026,1,Tame Impala,Live Nation / Gaiety Investments (MCD Productions),12475,1355752.37,13313.0,0.93,108.67,108.67,108.68,Arena,12475,1355752.37,"3Arena, Dublin, Ireland"
5/14/2026,1,PinkPantheress,"evenko, Live Nation",2312,117209.73,2312.0,1.0,50.7,50.7,50.7,Club,2312,117209.73,"L'Olympia, Montreal, Canada"
5/14/2026,1,Violent Vira,"Live Nation, NS2",676,16905.0,676.0,1.0,25.0,30.0,25.01,Club,676,16905.0,"Music Farm, Charleston, United States"
5/14/2026,1,Sam Harris,Live Nation,2059,185776.7,2751.0,0.74,49.5,250.0,90.23,Theater ,2059,185776.7,"Beacon Theatre, New York, United States"
5/14/2026,1,Scott Bennett,Live Nation,439,13361.56,439.0,1.0,30.44,30.44,30.44,Theater ,439,13361.56,"Sheffield City Hall, Sheffield, United Kingdom"
5/14/2026,1,"Ne-Yo, Akon",Live Nation,16720,1781754.0,16724.0,0.99,149.48,215.76,106.56,Arena,16720,1781754.0,"The O2 - London, London, United Kingdom"
5/14/2026,1,Alicia Villarreal,OCESA,7285,281177.98,9564.0,0.76,14.56,154.01,38.6,Theater ,7285,281177.98,"Auditorio Nacional, Mexico City, Mexico"
5/14/2026,1,Don Toliver,Live Nation,13013,1274165.5,13013.0,1.0,39.5,149.5,97.91,Arena,13013,1274165.5,"Toyota Center, Houston, United States"
5/14/2026,1,Elmiene,Live Nation,1270,55945.0,1310.0,0.96,35.0,50.0,44.05,Theater ,1270,55945.0,"Iron City, Birmingham, United States"
5/14/2026,1,Pitbull,Live Nation,17206,1838210.0,17206.0,1.0,59.95,499.95,106.84,Amphitheatre,17206,1838210.0,"iTHINK Financial Amphitheatre, West Palm Beach, United States"
5/14/2026,1,Black Label Society,Live Nation,2246,137102.15,2260.0,0.99,39.5,79.5,61.04,Theater ,2246,137102.15,"Ryman Auditorium, Nashville, United States"
5/15/2026,1,Electric Callboy ,"(In-House Promotion), evenko, Heavy Montreal, Live Nation",6051,425947.59,6051.0,1.0,42.94,76.42,70.39,Arena,6051,425947.59,"Place Bell, Laval, Canada"
5/15/2026,1,Curren$y,"Live Nation, NS2",612,22092.5,700.0,0.87,25.0,42.5,36.1,Club,612,22092.5,"Music Farm, Charleston, United States"
5/15/2026,1,No Doubt,Live Nation,16610,3895376.7,16610.0,1.0,104.0,220.0,234.52,Arena,16610,3895376.7,"Sphere, Las Vegas, United States"
5/15/2026,1,Noochie,Live Nation,2900,196589.0,2900.0,1.0,39.5,129.5,67.79,Theater ,2900,196589.0,"The Theater at MGM National Harbor, Oxon Hill, United States"
5/15/2026,2,"Ne-Yo, Akon",Live Nation,15188,1506988.0,15373.0,0.98,99.63,140.41,99.22,Arena,30376,3013976.0,"Ziggo Dome, Amsterdam, Netherlands"
5/15/2026,2,Rawayana,"Dale Play Live, Live Nation, Rimas Entertainment",14590,986962.34,14600.0,0.99,52.43,87.39,67.64,Arena,29181,1973924.67,"Movistar Arena, Madrid, Spain"
5/15/2026,1,Elmiene,Live Nation,3842,157712.6,3852.0,0.99,35.0,69.5,41.05,Theater ,3842,157712.6,"Coca-Cola Roxy, Atlanta, United States"
5/15/2026,1,Bilmuri,Live Nation,3585,183889.0,3585.0,1.0,49.99,79.99,51.29,Club,3585,183889.0,"The Rooftop at Pier 17, New York, United States"
5/15/2026,1,Rüfüs Du Sol,Live Nation,12291,857910.88,13305.0,0.92,51.79,89.55,69.8,Arena,12291,857910.88,"3Arena, Dublin, Ireland"
5/15/2026,1,Drew &amp; Ellie Holcomb,Live Nation,1410,69100.78,1987.0,0.7,15.5,66.0,49.01,Theater ,1410,69100.78,"Ryman Auditorium, Nashville, United States"
5/15/2026,1,Sam Barber,"FPC Live (Frank Productions Concerts), Live Nation",4054,16900.0,4600.0,0.88,25.0,48.5,4.17,Club,4054,16900.0,"Firefly Distillery, North Charleston, United States"
5/15/2026,2,Miguel Bosé,OCESA,9452,1208548.72,9564.0,0.98,72.4,289.6,127.85,Theater ,18905,2417097.43,"Auditorio Nacional, Mexico City, Mexico"
5/16/2026,1,Grupo Niche,"(In-House Promotion), evenko, Greenland Events Inc, Live Nation",2200,142480.1,2200.0,1.0,62.53,80.71,64.76,Club,2200,142480.1,"MTELUS, Montreal, Canada"
5/16/2026,1,Chelcie Lynn,"Live Nation, Omaha Performing Arts",1430,49650.0,1473.0,0.97,30.5,55.5,34.72,Theater ,1430,49650.0,"Steelhouse Omaha, Omaha, United States"
5/16/2026,1,Jason Bonham’s Led Zeppelin Evening,"Hard Rock International (HRI), Live Nation",1674,109594.0,1971.0,0.84,25.0,99.5,65.47,Club,1674,109594.0,"Hard Rock Live Sacramento, Wheatland, United States"
5/16/2026,1,Yungblud,Live Nation,6571,361909.5,6571.0,1.0,39.5,79.5,55.08,Arena,6571,361909.5,"Moda Center, Portland, United States"
5/16/2026,1,"""Gasolina Dance Party""","Live Nation, NS2",704,14667.2,704.0,1.0,9.2,25.0,20.83,Club,704,14667.2,"Music Farm, Charleston, United States"
5/16/2026,1,No Doubt,Live Nation,16762,3896322.98,16762.0,1.0,104.0,220.0,232.45,Arena,16762,3896322.98,"Sphere, Las Vegas, United States"
5/16/2026,1,Ari Lennox,Live Nation,3532,246574.33,3532.0,1.0,49.5,149.5,69.81,Theater ,3532,246574.33,"Chicago Theatre, Chicago, United States"
5/16/2026,1,Jason Mraz,"Live Nation, Ruth Eckerd Hall Presents",1796,181654.0,2000.0,0.89,64.0,150.0,101.14,Theater ,1796,181654.0,"Ruth Eckerd Hall, Clearwater, United States"
5/16/2026,1,Pitbull,Live Nation,17589,2007800.0,17589.0,1.0,59.95,499.95,114.15,Amphitheatre,17589,2007800.0,"MidFlorida Credit Union Amphitheatre, Tampa, United States"
5/16/2026,1,Bilmuri,Live Nation,4789,255272.0,4789.0,1.0,49.99,79.99,53.3,Theater ,4789,255272.0,"The Anthem, Washington, United States"
5/16/2026,1,Good Kid,"FPC Live (Frank Productions Concerts), Live Nation",1671,50386.0,2447.0,0.68,15.97,49.5,30.15,Club,1671,50386.0,"The Sylvee, Madison, United States"
5/16/2026,1,Drew &amp; Ellie Holcomb,Live Nation,1592,76368.2,2018.0,0.78,15.5,66.0,47.97,Theater ,1592,76368.2,"Ryman Auditorium, Nashville, United States"
5/16/2026,1,TWICE,Live Nation,15545,2916515.39,16963.0,0.91,97.63,449.21,187.62,Arena,15545,2916515.39,"Accor Arena, Paris, France"
5/17/2026,1,The Kid LAROI,"(In-House Promotion), evenko, Live Nation",3298,170957.58,3298.0,1.0,50.53,94.16,51.84,Arena,3298,170957.58,"Place Bell, Laval, Canada"
5/17/2026,1,Sooshi Mango,"evenko, Live Nation",1199,41891.15,1199.0,1.0,25.45,39.99,34.94,Club,1199,41891.15,"L'Olympia, Montreal, Canada"
5/17/2026,1,Sooshi Mango,"evenko, Live Nation",676,23623.07,832.0,0.81,25.45,39.99,34.95,Club,676,23623.07,"L'Olympia, Montreal, Canada"
5/17/2026,1,Bilmuri,"(In-House Promotion), Crossroads Presents, Live Nation",4209,198022.41,4969.0,0.84,25.0,65.99,47.05,Club,4209,198022.41,"MGM Music Hall at Fenway, Boston, United States"
5/17/2026,1,The Black Crowes,Live Nation,5936,417839.75,6958.0,0.85,33.95,124.0,70.39,Arena,5936,417839.75,"Moody Center, Austin, United States"
5/17/2026,1,Alex Elle,"Live Nation, Union Stage Presents",386,28090.0,600.0,0.64,45.0,80.0,72.77,Club,386,28090.0,"The Howard Theatre, Washington, United States"
5/17/2026,1,Don Toliver,Live Nation,11285,692986.5,11285.0,1.0,39.5,149.5,61.41,Arena,11285,692986.5,"Colonial Life Arena, Columbia, United States"
5/17/2026,1,"Ne-Yo, Akon",Live Nation,18174,1766787.99,18602.0,0.97,58.72,145.92,97.22,Arena,18174,1766787.99,"AFAS Dome, Merksem, Belgium"
5/17/2026,1,Rawayana,"Dale Play Live, Live Nation, Rimas Entertainment",16156,1006282.02,16156.0,1.0,52.32,87.2,62.29,Arena,16156,1006282.02,"Palau Sant Jordi, Barcelona, Spain"
5/17/2026,1,Elmiene,Live Nation,1722,78297.0,1725.0,0.99,35.0,55.0,45.47,Club,1722,78297.0,"House Of Blues, Houston, United States"
5/17/2026,1,Pitbull,Live Nation,11863,1562849.0,11863.0,1.0,59.95,499.95,131.74,Stadium,11863,1562849.0,"Credit One Stadium, Charleston, United States"
5/17/2026,1,TWICE,Live Nation,10670,1358260.39,16963.0,0.62,97.67,449.38,127.3,Arena,10670,1358260.39,"Accor Arena, Paris, France"
5/17/2026,1,mgk,Live Nation,10283,475905.0,10283.0,1.0,29.5,149.5,46.28,Amphitheatre,10283,475905.0,"North Island Credit Union Amphitheatre, Chula Vista, United States"
5/18/2026,1,Kraftwerk,Live Nation / Gaiety Investments (MCD Productions),1815,193128.56,1886.0,0.96,72.4,226.24,106.41,Theater ,1815,193128.56,"Waterfront Hall, Belfast, United Kingdom"
5/18/2026,1,Khalid,Live Nation,8428,607948.0,8910.0,0.94,60.95,130.95,72.13,Amphitheatre,8428,607948.0,"Red Rocks Amphitheatre, Morrison, United States"
5/18/2026,2,Split Enz,Live Nation,7190,894044.89,8100.0,0.88,71.18,508.41,124.34,Theater ,14381,1788089.77,"TikTok Entertainment Centre, Sydney, Australia"
5/19/2026,1,"Ne-Yo, Akon",Live Nation,11771,1557437.37,13000.0,0.9,96.72,166.72,132.31,Arena,11771,1557437.37,"Hallenstadion Zurich, Zurich, Switzerland"
5/19/2026,1,Bruce Springsteen &amp; The E Street Band,Live Nation,16225,3677364.0,16225.0,1.0,60.0,250.0,226.65,Arena,16225,3677364.0,"PPG Paints Arena, Pittsburgh, United States"
5/19/2026,1,Don Toliver,Live Nation,12236,1231945.0,12236.0,1.0,39.5,149.5,100.68,Arena,12236,1231945.0,"State Farm Arena, Atlanta, United States"
5/19/2026,1,Elmiene,Live Nation,894,33667.0,900.0,0.99,35.0,50.0,37.66,Club,894,33667.0,"Emo's, Austin, United States"
5/19/2026,1,Pitbull,Live Nation,19978,1373611.0,19978.0,1.0,35.0,499.95,68.76,Amphitheatre,19978,1373611.0,"Coastal Credit Union Music Park at Walnut Creek, Raleigh, United States"
5/20/2026,1,"Ne-Yo, Akon",Live Nation,15017,1411637.09,15247.0,0.98,73.5,153.56,94.0,Arena,15017,1411637.09,"Lanxess Arena, Cologne, Germany"
5/20/2026,1,Carly Pearce,Live Nation / Gaiety Investments (MCD Productions),1520,84848.68,2360.0,0.64,59.63,59.63,55.82,Theater ,1520,84848.68,"Waterfront Hall, Belfast, United Kingdom"
5/20/2026,1,Jonas Brothers,Live Nation,4034,508027.0,4666.0,0.86,49.0,399.0,125.94,Theater ,4034,508027.0,"Dolby Live at Park MGM Las Vegas, Las Vegas, United States"
5/20/2026,1,Yuri,OCESA,9487,785668.61,9564.0,0.99,11.48,200.97,82.82,Theater ,9487,785668.61,"Auditorio Nacional, Mexico City, Mexico"
5/20/2026,1,Elmiene,Live Nation,1625,69805.02,1625.0,1.0,35.0,59.5,42.96,Club,1625,69805.02,"House Of Blues, Dallas, United States"
5/20/2026,1,Pitbull,Live Nation,18859,1557045.0,18859.0,1.0,35.0,199.95,82.56,Amphitheatre,18859,1557045.0,"Truliant Amphitheater, Charlotte, United States"
